Before_I,After_I,interval,c,pav.type,Route_id,Section_id2
1,1,1.333333333,1,2,101038001,101038001021_0064
1,1,1.333333333,1,2,101038001,101038001021_0064
1,1,1.333333333,1,2,101038001,101038001021_0064
1,1,1.333333333,1,2,101038001,101038001021_0064
1,1,1.333333333,1,2,101038001,101038001021_0064
1,1,1.333333333,1,2,101038001,101038001021_0064
1,1,1.333333333,1,2,101038001,101038001021_0064
1,1,1.333333333,1,2,101038001,101038001021_0064
1,1,1.333333333,1,2,101038001,101038001021_0064
1,1,1.333333333,1,2,101038001,101038001021_0064
1,1,1.333333333,1,2,101038001,101038001021_0064
1,1,1.333333333,1,2,101038001,101038001021_0065
1,2,1.333333333,1,2,101038001,101038001021_0065
1,1,1.333333333,1,2,101038001,101038001021_0065
1,1,1.333333333,1,2,101038001,101038001021_0065
1,1,1.333333333,1,2,101038001,101038001021_0065
1,1,1.333333333,1,2,101038001,101038001021_0065
1,1,1.333333333,1,2,101038001,101038001021_0065
1,1,1.333333333,1,2,101038001,101038001021_0065
1,1,1.333333333,1,2,101038001,101038001021_0065
1,1,1.333333333,1,2,101038001,101038001021_0065
1,1,1.333333333,1,2,101038001,101038001021_0065
1,1,1.333333333,1,2,101038001,101038001021_0066
1,1,1.333333333,1,2,101038001,101038001021_0066
1,2,1.333333333,1,2,101038001,101038001021_0066
1,1,1.333333333,1,2,101038001,101038001021_0066
1,1,1.333333333,1,2,101038001,101038001021_0066
1,1,1.333333333,1,2,101038001,101038001021_0066
1,1,1.333333333,1,2,101038001,101038001021_0066
1,1,1.333333333,1,2,101038001,101038001021_0066
1,1,1.333333333,1,2,101038001,101038001021_0066
1,1,1.333333333,1,2,101038001,101038001021_0066
1,1,1.333333333,1,2,101038001,101038001021_0067
1,1,1.333333333,1,2,101038001,101038001021_0067
1,1,1.333333333,1,2,101038001,101038001021_0067
1,1,1.333333333,1,2,101038001,101038001021_0067
1,2,1.333333333,1,2,101038001,101038001021_0067
1,1,1.333333333,1,2,101038001,101038001021_0067
1,1,1.333333333,1,2,101038001,101038001021_0067
1,1,1.333333333,1,2,101038001,101038001021_0067
1,2,1.333333333,1,2,101038001,101038001021_0067
1,1,1.333333333,1,2,101038001,101038001021_0067
1,1,1.333333333,1,2,101038001,101038001021_0068
1,1,1.333333333,1,2,101038001,101038001021_0068
1,1,1.333333333,1,2,101038001,101038001021_0068
1,1,1.333333333,1,2,101038001,101038001021_0068
1,1,1.333333333,1,2,101038001,101038001021_0068
1,1,1.333333333,1,2,101038001,101038001021_0068
1,1,1.333333333,1,2,101038001,101038001021_0068
1,1,1.333333333,1,2,101038001,101038001021_0068
1,1,1.333333333,1,2,101038001,101038001021_0068
1,1,1.333333333,1,2,101038001,101038001021_0068
1,1,1.333333333,1,2,101038001,101038001021_0069
1,1,1.333333333,1,2,101038001,101038001021_0069
1,1,1.333333333,1,2,101038001,101038001021_0069
1,1,1.333333333,1,2,101038001,101038001021_0069
1,1,1.333333333,1,2,101038001,101038001021_0069
1,2,1.333333333,1,2,101038001,101038001021_0069
1,2,1.333333333,1,2,101038001,101038001021_0069
1,2,1.333333333,1,2,101038001,101038001021_0069
1,2,1.333333333,1,2,101038001,101038001021_0069
1,2,1.333333333,1,2,101038001,101038001021_0069
1,1,1.333333333,1,2,101038001,101038001021_0069
1,1,1.333333333,1,2,101038001,101038001021_0070
1,1,1.333333333,1,2,101038001,101038001021_0070
1,1,1.333333333,1,2,101038001,101038001021_0070
1,1,1.333333333,1,2,101038001,101038001021_0070
1,2,1.333333333,1,2,101038001,101038001021_0070
1,1,1.333333333,1,2,101038001,101038001021_0070
1,1,1.333333333,1,2,101038001,101038001021_0070
1,2,1.333333333,1,2,101038001,101038001021_0070
1,2,1.333333333,1,2,101038001,101038001021_0070
1,1,1.333333333,1,2,101038001,101038001021_0070
1,1,1.333333333,1,2,101038001,101038001021_0070
1,1,1.333333333,1,2,101038001,101038001021_0071
1,2,1.333333333,1,2,101038001,101038001021_0071
1,1,1.333333333,1,2,101038001,101038001021_0071
1,1,1.333333333,1,2,101038001,101038001021_0071
1,1,1.333333333,1,2,101038001,101038001021_0071
1,1,1.333333333,1,2,101038001,101038001021_0071
1,1,1.333333333,1,2,101038001,101038001021_0071
1,1,1.333333333,1,2,101038001,101038001021_0071
1,1,1.333333333,1,2,101038001,101038001021_0071
1,1,1.333333333,1,2,101038001,101038001021_0071
1,2,1.333333333,1,2,101038001,101038001021_0072
1,1,1.333333333,1,2,101038001,101038001021_0072
1,1,1.333333333,1,2,101038001,101038001021_0072
1,1,1.333333333,1,2,101038001,101038001021_0072
1,1,1.333333333,1,2,101038001,101038001021_0072
1,2,1.333333333,1,2,101038001,101038001021_0072
1,1,1.333333333,1,2,101038001,101038001021_0072
1,1,1.333333333,1,2,101038001,101038001021_0072
1,1,1.333333333,1,2,101038001,101038001021_0072
1,1,1.333333333,1,2,101038001,101038001021_0072
1,1,1.333333333,1,2,101038001,101038001021_0072
1,1,1.333333333,1,2,101038001,101038001021_0073
1,1,1.333333333,1,2,101038001,101038001021_0073
1,1,1.333333333,1,2,101038001,101038001021_0073
1,1,1.333333333,1,2,101038001,101038001021_0073
1,1,1.333333333,1,2,101038001,101038001021_0073
1,1,1.333333333,1,2,101038001,101038001021_0073
1,1,1.333333333,1,2,101038001,101038001021_0073
1,1,1.333333333,1,2,101038001,101038001021_0073
1,1,1.333333333,1,2,101038001,101038001021_0073
1,1,1.333333333,1,2,101038001,101038001021_0073
1,1,1.333333333,1,2,101038001,101038001021_0073
1,1,1.333333333,1,2,101038001,101038001021_0074
1,1,1.333333333,1,2,101038001,101038001021_0074
1,1,1.333333333,1,2,101038001,101038001021_0074
1,1,1.333333333,1,2,101038001,101038001021_0074
1,1,1.333333333,1,2,101038001,101038001021_0074
1,1,1.333333333,1,2,101038001,101038001021_0074
1,1,1.333333333,1,2,101038001,101038001021_0074
1,1,1.333333333,1,2,101038001,101038001021_0074
1,1,1.333333333,1,2,101038001,101038001021_0074
1,1,1.333333333,1,2,101038001,101038001021_0074
1,1,1.333333333,1,2,101038001,101038001021_0074
1,1,1.333333333,1,2,101038001,101038001021_0075
1,1,1.333333333,1,2,101038001,101038001021_0075
1,2,1.333333333,1,2,101038001,101038001021_0075
1,1,1.333333333,1,2,101038001,101038001021_0075
1,1,1.333333333,1,2,101038001,101038001021_0075
1,1,1.333333333,1,2,101038001,101038001021_0075
1,1,1.333333333,1,2,101038001,101038001021_0075
1,1,1.333333333,1,2,101038001,101038001021_0075
1,1,1.333333333,1,2,101038001,101038001021_0075
1,1,1.333333333,1,2,101038001,101038001021_0075
1,1,1.333333333,1,2,101038001,101038001021_0075
1,1,1.333333333,1,2,101038001,101038001021_0076
1,1,1.333333333,1,2,101038001,101038001021_0076
1,1,1.333333333,1,2,101038001,101038001021_0076
1,1,1.333333333,1,2,101038001,101038001021_0076
1,1,1.333333333,1,2,101038001,101038001021_0076
1,1,1.333333333,1,2,101038001,101038001021_0076
1,1,1.333333333,1,2,101038001,101038001021_0076
1,1,1.333333333,1,2,101038001,101038001021_0076
1,1,1.333333333,1,2,101038001,101038001021_0076
1,1,1.333333333,1,2,101038001,101038001021_0076
1,1,1.333333333,1,2,101038001,101038001021_0077
1,1,1.333333333,1,2,101038001,101038001021_0077
1,1,1.333333333,1,2,101038001,101038001021_0077
1,1,1.333333333,1,2,101038001,101038001021_0077
1,1,1.333333333,1,2,101038001,101038001021_0077
1,1,1.333333333,1,2,101038001,101038001021_0077
1,1,1.333333333,1,2,101038001,101038001021_0077
1,1,1.333333333,1,2,101038001,101038001021_0077
1,1,1.333333333,1,2,101038001,101038001021_0077
1,1,1.333333333,1,2,101038001,101038001021_0077
1,1,1.333333333,1,2,101038001,101038001021_0078
1,1,1.333333333,1,2,101038001,101038001021_0078
1,1,1.333333333,1,2,101038001,101038001021_0078
1,1,1.333333333,1,2,101038001,101038001021_0078
1,1,1.333333333,1,2,101038001,101038001021_0078
1,1,1.333333333,1,2,101038001,101038001021_0078
1,1,1.333333333,1,2,101038001,101038001021_0078
1,1,1.333333333,1,2,101038001,101038001021_0078
1,1,1.333333333,1,2,101038001,101038001021_0078
1,1,1.333333333,1,2,101038001,101038001021_0078
1,1,1.333333333,1,2,101038001,101038001021_0079
1,1,1.333333333,1,2,101038001,101038001021_0079
1,1,1.333333333,1,2,101038001,101038001021_0079
1,1,1.333333333,1,2,101038001,101038001021_0079
1,1,1.333333333,1,2,101038001,101038001021_0079
1,1,1.333333333,1,2,101038001,101038001021_0079
1,1,1.333333333,1,2,101038001,101038001021_0079
1,1,1.333333333,1,2,101038001,101038001021_0079
1,1,1.333333333,1,2,101038001,101038001021_0079
1,1,1.333333333,1,2,101038001,101038001021_0079
1,1,1.333333333,1,2,101038001,101038001021_0079
1,1,1.333333333,1,2,101038001,101038001021_0080
1,1,1.333333333,1,2,101038001,101038001021_0080
1,1,1.333333333,1,2,101038001,101038001021_0080
1,2,1.333333333,1,2,101038001,101038001021_0080
1,1,1.333333333,1,2,101038001,101038001021_0080
1,5,1.333333333,1,2,101038001,101038001021_0080
1,6,1.333333333,1,2,101038001,101038001021_0080
1,7,1.333333333,1,2,101038001,101038001021_0080
1,7,1.333333333,1,2,101038001,101038001021_0080
1,2,1.333333333,1,2,101038001,101038001021_0080
1,7,1.333333333,1,2,101038001,101038001021_0081
1,7,1.333333333,1,2,101038001,101038001021_0081
1,7,1.333333333,1,2,101038001,101038001021_0081
1,7,1.333333333,1,2,101038001,101038001021_0081
1,7,1.333333333,1,2,101038001,101038001021_0081
1,5,1.333333333,1,2,101038001,101038001021_0081
1,2,1.333333333,1,2,101038001,101038001021_0081
1,1,1.333333333,1,2,101038001,101038001021_0081
1,7,1.333333333,1,2,101038001,101038001021_0081
1,7,1.333333333,1,2,101038001,101038001021_0081
1,2,1.333333333,1,2,101038001,101038001021_0081
1,7,1.333333333,1,2,101038001,101038001021_0082
1,2,1.333333333,1,2,101038001,101038001021_0082
1,4,1.333333333,1,2,101038001,101038001021_0082
1,2,1.333333333,1,2,101038001,101038001021_0082
1,1,1.333333333,1,2,101038001,101038001021_0082
1,7,1.333333333,1,2,101038001,101038001021_0082
1,7,1.333333333,1,2,101038001,101038001021_0082
1,3,1.333333333,1,2,101038001,101038001021_0082
1,2,1.333333333,1,2,101038001,101038001021_0082
1,6,1.333333333,1,2,101038001,101038001021_0082
1,7,1.333333333,1,2,101038001,101038001021_0082
1,2,1.333333333,1,2,101038001,101038001021_0082
1,6,1.333333333,1,2,101038001,101038001021_0083
1,7,1.333333333,1,2,101038001,101038001021_0083
1,7,1.333333333,1,2,101038001,101038001021_0083
1,7,1.333333333,1,2,101038001,101038001021_0083
1,4,1.333333333,1,2,101038001,101038001021_0083
1,4,1.333333333,1,2,101038001,101038001021_0083
1,6,1.333333333,1,2,101038001,101038001021_0083
1,2,1.333333333,1,2,101038001,101038001021_0083
1,2,1.333333333,1,2,101038001,101038001021_0083
1,1,1.333333333,1,2,101038001,101038001021_0083
1,2,1.333333333,1,2,101038001,101038001021_0083
1,2,1.333333333,1,2,101038001,101038001021_0083
1,2,1.333333333,1,2,101038001,101038001021_0083
1,1,1.333333333,1,2,101038001,101038001021_0083
1,2,1.333333333,1,2,101038001,101038001021_0083
1,2,1.333333333,1,2,101038001,101038001021_0090
1,2,1.333333333,1,2,101038001,101038001021_0090
1,3,1.333333333,1,2,101038001,101038001021_0090
1,2,1.333333333,1,2,101038001,101038001021_0090
1,4,1.333333333,1,2,101038001,101038001021_0090
1,1,1.333333333,1,2,101038001,101038001021_0090
1,1,1.333333333,1,2,101038001,101038001021_0090
1,2,1.333333333,1,2,101038001,101038001021_0090
1,2,1.333333333,1,2,101038001,101038001021_0090
1,2,1.333333333,1,2,101038001,101038001021_0090
1,2,1.333333333,1,2,101038001,101038001021_0090
1,3,1.333333333,1,2,101038001,101038001021_0090
1,3,1.333333333,1,2,101038001,101038001021_0090
1,7,1.333333333,1,2,101038001,101038001021_0091
1,3,1.333333333,1,2,101038001,101038001021_0091
1,5,1.333333333,1,2,101038001,101038001021_0091
1,2,1.333333333,1,2,101038001,101038001021_0091
1,4,1.333333333,1,2,101038001,101038001021_0091
1,7,1.333333333,1,2,101038001,101038001021_0091
1,7,1.333333333,1,2,101038001,101038001021_0091
1,7,1.333333333,1,2,101038001,101038001021_0091
1,7,1.333333333,1,2,101038001,101038001021_0091
1,7,1.333333333,1,2,101038001,101038001021_0091
1,7,1.333333333,1,2,101038001,101038001021_0091
1,7,1.333333333,1,2,101038001,101038001021_0091
1,7,1.333333333,1,2,101038001,101038001021_0091
1,7,1.333333333,1,2,101038001,101038001021_0092
1,5,1.333333333,1,2,101038001,101038001021_0092
1,7,1.333333333,1,2,101038001,101038001021_0092
1,7,1.333333333,1,2,101038001,101038001021_0092
1,7,1.333333333,1,2,101038001,101038001021_0092
1,7,1.333333333,1,2,101038001,101038001021_0092
1,4,1.333333333,1,2,101038001,101038001021_0092
1,6,1.333333333,1,2,101038001,101038001021_0092
1,7,1.333333333,1,2,101038001,101038001021_0092
1,7,1.333333333,1,2,101038001,101038001021_0092
1,7,1.333333333,1,2,101038001,101038001021_0092
1,7,1.333333333,1,2,101038001,101038001021_0093
1,7,1.333333333,1,2,101038001,101038001021_0093
1,7,1.333333333,1,2,101038001,101038001021_0093
1,7,1.333333333,1,2,101038001,101038001021_0093
1,7,1.333333333,1,2,101038001,101038001021_0093
1,6,1.333333333,1,2,101038001,101038001021_0093
1,7,1.333333333,1,2,101038001,101038001021_0093
1,3,1.333333333,1,2,101038001,101038001021_0093
1,7,1.333333333,1,2,101038001,101038001021_0093
1,7,1.333333333,1,2,101038001,101038001021_0093
1,7,1.333333333,1,2,101038001,101038001021_0093
1,7,1.333333333,1,2,101038001,101038001021_0093
1,7,1.333333333,1,2,101038001,101038001021_0094
1,7,1.333333333,1,2,101038001,101038001021_0094
1,7,1.333333333,1,2,101038001,101038001021_0094
1,6,1.333333333,1,2,101038001,101038001021_0094
1,6,1.333333333,1,2,101038001,101038001021_0094
1,7,1.333333333,1,2,101038001,101038001021_0094
1,7,1.333333333,1,2,101038001,101038001021_0094
1,7,1.333333333,1,2,101038001,101038001021_0094
1,7,1.333333333,1,2,101038001,101038001021_0094
1,2,1.333333333,1,2,101038001,101038001021_0094
1,1,1.333333333,1,2,101038001,101038001021_0094
1,1,1.333333333,1,2,101038001,101038001021_0094
1,1,1.333333333,1,2,101038001,101038001021_0094
1,4,1.333333333,1,2,101038001,101038001021_0095
1,5,1.333333333,1,2,101038001,101038001021_0095
1,7,1.333333333,1,2,101038001,101038001021_0095
1,6,1.333333333,1,2,101038001,101038001021_0095
1,2,1.333333333,1,2,101038001,101038001021_0095
1,2,1.333333333,1,2,101038001,101038001021_0095
1,4,1.333333333,1,2,101038001,101038001021_0095
1,3,1.333333333,1,2,101038001,101038001021_0095
1,7,1.333333333,1,2,101038001,101038001021_0095
1,7,1.333333333,1,2,101038001,101038001021_0096
1,6,1.333333333,1,2,101038001,101038001021_0096
1,7,1.333333333,1,2,101038001,101038001021_0096
1,7,1.333333333,1,2,101038001,101038001021_0096
1,7,1.333333333,1,2,101038001,101038001021_0096
1,7,1.333333333,1,2,101038001,101038001021_0096
1,5,1.333333333,1,2,101038001,101038001021_0096
1,7,1.333333333,1,2,101038001,101038001021_0096
1,7,1.333333333,1,2,101038001,101038001021_0096
1,7,1.333333333,1,2,101038001,101038001021_0096
1,7,1.333333333,1,2,101038001,101038001021_0096
1,7,1.333333333,1,2,101038001,101038001021_0097
1,7,1.333333333,1,2,101038001,101038001021_0097
1,7,1.333333333,1,2,101038001,101038001021_0097
1,7,1.333333333,1,2,101038001,101038001021_0097
1,3,1.333333333,1,2,101038001,101038001021_0097
1,7,1.333333333,1,2,101038001,101038001021_0097
1,7,1.333333333,1,2,101038001,101038001021_0097
1,7,1.333333333,1,2,101038001,101038001021_0097
1,4,1.333333333,1,2,101038001,101038001021_0097
1,3,1.333333333,1,2,101038001,101038001021_0097
1,7,1.333333333,1,2,101038001,101038001021_0097
1,7,1.333333333,1,2,101038001,101038001021_0097
1,7,1.333333333,1,2,101038001,101038001021_0098
1,7,1.333333333,1,2,101038001,101038001021_0098
1,7,1.333333333,1,2,101038001,101038001021_0098
1,7,1.333333333,1,2,101038001,101038001021_0098
1,7,1.333333333,1,2,101038001,101038001021_0098
1,1,1.333333333,1,2,101038001,101038001021_0098
1,6,1.333333333,1,2,101038001,101038001021_0098
1,7,1.333333333,1,2,101038001,101038001021_0098
1,7,1.333333333,1,2,101038001,101038001021_0098
1,7,1.333333333,1,2,101038001,101038001021_0098
1,7,1.333333333,1,2,101038001,101038001021_0099
1,6,1.333333333,1,2,101038001,101038001021_0099
1,6,1.333333333,1,2,101038001,101038001021_0099
1,7,1.333333333,1,2,101038001,101038001021_0099
1,7,1.333333333,1,2,101038001,101038001021_0099
1,7,1.333333333,1,2,101038001,101038001021_0099
1,7,1.333333333,1,2,101038001,101038001021_0099
1,7,1.333333333,1,2,101038001,101038001021_0099
1,7,1.333333333,1,2,101038001,101038001021_0099
1,7,1.333333333,1,2,101038001,101038001021_0099
1,7,1.333333333,1,2,101038001,101038001021_0100
1,7,1.333333333,1,2,101038001,101038001021_0100
1,7,1.333333333,1,2,101038001,101038001021_0100
1,6,1.333333333,1,2,101038001,101038001021_0100
1,1,1.333333333,1,2,101038001,101038001021_0100
1,1,1.333333333,1,3,101038001,101038001021_0100
1,1,1.333333333,1,3,101038001,101038001021_0100
1,1,1.333333333,1,2,101038001,101038001021_0100
1,4,1.333333333,1,2,101038001,101038001021_0100
1,5,1.333333333,1,2,101038001,101038001021_0100
1,2,1.333333333,1,2,101038001,101038001021_0100
1,3,1.333333333,1,2,101038001,101038001021_0100
1,5,1.333333333,1,2,101038001,101038001021_0100
1,7,1.333333333,1,2,101038001,101038001021_0101
1,6,1.333333333,1,2,101038001,101038001021_0101
1,7,1.333333333,1,2,101038001,101038001021_0101
1,6,1.333333333,1,2,101038001,101038001021_0101
1,7,1.333333333,1,2,101038001,101038001021_0101
1,6,1.333333333,1,2,101038001,101038001021_0101
1,7,1.333333333,1,2,101038001,101038001021_0101
1,7,1.333333333,1,2,101038001,101038001021_0101
1,7,1.333333333,1,2,101038001,101038001021_0101
1,7,1.333333333,1,2,101038001,101038001021_0101
1,7,1.333333333,1,2,101038001,101038001021_0102
1,7,1.333333333,1,2,101038001,101038001021_0102
1,7,1.333333333,1,2,101038001,101038001021_0102
1,7,1.333333333,1,2,101038001,101038001021_0102
1,7,1.333333333,1,2,101038001,101038001021_0102
1,7,1.333333333,1,2,101038001,101038001021_0102
1,7,1.333333333,1,2,101038001,101038001021_0102
1,7,1.333333333,1,2,101038001,101038001021_0102
1,7,1.333333333,1,2,101038001,101038001021_0102
1,7,1.333333333,1,2,101038001,101038001021_0102
1,7,1.333333333,1,2,101038001,101038001021_0102
1,7,1.333333333,1,2,101038001,101038001021_0103
1,7,1.333333333,1,2,101038001,101038001021_0103
1,7,1.333333333,1,2,101038001,101038001021_0103
1,7,1.333333333,1,2,101038001,101038001021_0103
1,7,1.333333333,1,2,101038001,101038001021_0103
1,7,1.333333333,1,2,101038001,101038001021_0103
1,7,1.333333333,1,2,101038001,101038001021_0103
1,7,1.333333333,1,2,101038001,101038001021_0103
1,7,1.333333333,1,2,101038001,101038001021_0103
1,7,1.333333333,1,2,101038001,101038001021_0103
1,7,1.333333333,1,2,101038001,101038001021_0103
1,7,1.333333333,1,2,101038001,101038001021_0104
1,7,1.333333333,1,2,101038001,101038001021_0104
1,7,1.333333333,1,2,101038001,101038001021_0104
1,2,1.333333333,1,2,101038001,101038001021_0104
1,7,1.333333333,1,2,101038001,101038001021_0104
1,7,1.333333333,1,2,101038001,101038001021_0104
1,7,1.333333333,1,2,101038001,101038001021_0104
1,7,1.333333333,1,2,101038001,101038001021_0104
1,7,1.333333333,1,2,101038001,101038001021_0104
1,7,1.333333333,1,2,101038001,101038001021_0104
1,7,1.333333333,1,2,101038001,101038001021_0105
1,7,1.333333333,1,2,101038001,101038001021_0105
1,7,1.333333333,1,2,101038001,101038001021_0105
1,7,1.333333333,1,2,101038001,101038001021_0105
1,7,1.333333333,1,2,101038001,101038001021_0105
1,7,1.333333333,1,2,101038001,101038001021_0105
1,7,1.333333333,1,2,101038001,101038001021_0105
1,7,1.333333333,1,2,101038001,101038001021_0105
1,7,1.333333333,1,2,101038001,101038001021_0105
1,7,1.333333333,1,2,101038001,101038001021_0105
1,7,1.333333333,1,2,101038001,101038001021_0105
1,7,1.333333333,1,2,101038001,101038001021_0105
1,7,1.333333333,1,2,101038001,101038001021_0106
1,7,1.333333333,1,2,101038001,101038001021_0106
1,7,1.333333333,1,2,101038001,101038001021_0106
1,7,1.333333333,1,2,101038001,101038001021_0106
1,7,1.333333333,1,2,101038001,101038001021_0106
1,4,1.333333333,1,2,101038001,101038001021_0106
1,3,1.333333333,1,2,101038001,101038001021_0106
1,1,1.333333333,1,2,101038001,101038001021_0106
1,1,1.333333333,1,2,101038001,101038001021_0106
1,1,1.333333333,1,2,101038001,101038001021_0106
1,1,1.333333333,1,2,101038001,101038001021_0106
1,1,1.333333333,1,2,101038001,101038001021_0107
1,1,1.333333333,1,2,101038001,101038001021_0107
1,1,1.333333333,1,2,101038001,101038001021_0107
1,1,1.333333333,1,2,101038001,101038001021_0107
1,1,1.333333333,1,2,101038001,101038001021_0107
1,1,1.333333333,1,2,101038001,101038001021_0107
1,1,1.333333333,1,2,101038001,101038001021_0107
1,1,1.333333333,1,2,101038001,101038001021_0107
1,2,1.333333333,1,2,101038001,101038001021_0107
1,1,1.333333333,1,2,101038001,101038001021_0107
1,1,1.333333333,1,2,101038001,101038001021_0108
1,1,1.333333333,1,2,101038001,101038001021_0108
1,1,1.333333333,1,2,101038001,101038001021_0108
1,1,1.333333333,1,2,101038001,101038001021_0108
1,1,1.333333333,1,2,101038001,101038001021_0108
1,1,1.333333333,1,2,101038001,101038001021_0108
1,1,1.333333333,1,2,101038001,101038001021_0108
1,1,1.333333333,1,2,101038001,101038001021_0108
1,1,1.333333333,1,2,101038001,101038001021_0108
1,1,1.333333333,1,2,101038001,101038001021_0108
1,1,1.333333333,1,2,101038001,101038001021_0108
1,1,1.333333333,1,2,101038001,101038001021_0109
1,1,1.333333333,1,2,101038001,101038001021_0109
1,1,1.333333333,1,2,101038001,101038001021_0109
1,2,1.333333333,1,2,101038001,101038001021_0109
1,1,1.333333333,1,2,101038001,101038001021_0109
1,1,1.333333333,1,2,101038001,101038001021_0109
1,2,1.333333333,1,2,101038001,101038001021_0109
1,2,1.333333333,1,2,101038001,101038001021_0109
1,2,1.333333333,1,2,101038001,101038001021_0109
1,1,1.333333333,1,2,101038001,101038001021_0109
1,3,1.333333333,1,2,101038001,101038001021_0109
1,1,1.333333333,1,2,101038001,101038001021_0110
1,1,1.333333333,1,2,101038001,101038001021_0110
1,1,1.333333333,1,2,101038001,101038001021_0110
1,2,1.333333333,1,2,101038001,101038001021_0110
1,1,1.333333333,1,2,101038001,101038001021_0110
1,1,1.333333333,1,2,101038001,101038001021_0110
1,1,1.333333333,1,2,101038001,101038001021_0110
1,1,1.333333333,1,2,101038001,101038001021_0110
1,1,1.333333333,1,2,101038001,101038001021_0110
1,1,1.333333333,1,2,101038001,101038001021_0110
1,2,1.333333333,1,2,101038001,101038001021_0111
1,1,1.333333333,1,2,101038001,101038001021_0111
1,1,1.333333333,1,2,101038001,101038001021_0111
1,1,1.333333333,1,2,101038001,101038001021_0111
1,1,1.333333333,1,2,101038001,101038001021_0111
1,2,1.333333333,1,2,101038001,101038001021_0111
1,1,1.333333333,1,2,101038001,101038001021_0111
1,1,1.333333333,1,2,101038001,101038001021_0111
1,1,1.333333333,1,2,101038001,101038001021_0111
1,1,1.333333333,1,2,101038001,101038001021_0111
1,1,1.333333333,1,2,101038001,101038001021_0111
1,2,1.333333333,1,2,101038001,101038001021_0111
1,1,1.333333333,1,2,101038001,101038001021_0111
1,1,1.333333333,1,2,101038001,101038001021_0111
1,1,1.333333333,1,2,101038001,101038001021_0111
1,2,1.333333333,1,2,101038001,101038001021_0111
1,2,1.333333333,1,2,101038001,101038001021_0111
1,1,1.333333333,1,2,101038001,101038001021_0111
1,2,1.333333333,1,2,101038001,101038001021_0126
1,1,1.333333333,1,2,101038001,101038001021_0126
1,4,1.333333333,1,2,101038001,101038001021_0126
1,2,1.333333333,1,2,101038001,101038001021_0126
1,2,1.333333333,1,2,101038001,101038001021_0126
1,2,1.333333333,1,2,101038001,101038001021_0126
1,2,1.333333333,1,2,101038001,101038001021_0126
1,2,1.333333333,1,2,101038001,101038001021_0126
1,2,1.333333333,1,2,101038001,101038001021_0126
1,2,1.333333333,1,2,101038001,101038001021_0126
1,2,1.333333333,1,2,101038001,101038001021_0127
1,1,1.333333333,1,2,101038001,101038001021_0127
1,1,1.333333333,1,2,101038001,101038001021_0127
1,1,1.333333333,1,2,101038001,101038001021_0127
1,1,1.333333333,1,2,101038001,101038001021_0127
1,2,1.333333333,1,2,101038001,101038001021_0127
1,2,1.333333333,1,2,101038001,101038001021_0127
1,3,1.333333333,1,2,101038001,101038001021_0127
1,2,1.333333333,1,2,101038001,101038001021_0127
1,1,1.333333333,1,2,101038001,101038001021_0127
1,1,1.333333333,1,2,101038001,101038001021_0127
1,2,1.333333333,1,2,101038001,101038001021_0127
1,1,1.333333333,1,2,101038001,101038001021_0127
1,2,1.333333333,1,2,101038001,101038001021_0128
1,1,1.333333333,1,2,101038001,101038001021_0128
1,1,1.333333333,1,2,101038001,101038001021_0128
1,1,1.333333333,1,2,101038001,101038001021_0128
1,2,1.333333333,1,2,101038001,101038001021_0128
1,1,1.333333333,1,2,101038001,101038001021_0128
1,1,1.333333333,1,2,101038001,101038001021_0128
1,1,1.333333333,1,2,101038001,101038001021_0128
1,2,1.333333333,1,2,101038001,101038001021_0128
1,1,1.333333333,1,2,101038001,101038001021_0128
1,1,1.333333333,1,2,101038001,101038001021_0128
1,1,1.333333333,1,2,101038001,101038001021_0129
1,2,1.333333333,1,2,101038001,101038001021_0129
1,2,1.333333333,1,2,101038001,101038001021_0129
1,1,1.333333333,1,2,101038001,101038001021_0129
1,1,1.333333333,1,2,101038001,101038001021_0129
1,2,1.333333333,1,2,101038001,101038001021_0129
1,3,1.333333333,1,2,101038001,101038001021_0129
1,2,1.333333333,1,2,101038001,101038001021_0129
1,3,1.333333333,1,2,101038001,101038001021_0129
1,2,1.333333333,1,2,101038001,101038001021_0129
1,1,1.333333333,1,2,101038001,101038001021_0129
1,2,1.333333333,1,2,101038001,101038001021_0130
1,1,1.333333333,1,2,101038001,101038001021_0130
1,2,1.333333333,1,2,101038001,101038001021_0130
1,1,1.333333333,1,2,101038001,101038001021_0130
1,1,1.333333333,1,2,101038001,101038001021_0130
1,2,1.333333333,1,2,101038001,101038001021_0130
1,1,1.333333333,1,2,101038001,101038001021_0130
1,1,1.333333333,1,2,101038001,101038001021_0130
1,1,1.333333333,1,2,101038001,101038001021_0130
1,1,1.333333333,1,2,101038001,101038001021_0130
1,2,1.333333333,1,2,101038001,101038001021_0130
1,3,1.333333333,1,2,101038001,101038001021_0130
1,3,1.333333333,1,2,101038001,101038001021_0130
1,1,1.333333333,1,2,101038001,101038001021_0130
1,2,1.333333333,1,2,101038001,101038001021_0130
1,2,1.333333333,1,2,101038001,101038001021_0131
1,2,1.333333333,1,2,101038001,101038001021_0131
1,5,1.333333333,1,2,101038001,101038001021_0131
1,5,1.333333333,1,2,101038001,101038001021_0131
1,1,1.333333333,1,2,101038001,101038001021_0131
1,2,11.08333333,1,2,101043000,101043000021_0026
1,3,11.08333333,1,2,101043000,101043000021_0026
1,2,11.08333333,1,2,101043000,101043000021_0026
